age,YOE,college_bool,uni_tier,industry,sector,valuation,growth_rate,funding_round,investor_no,good_fit_bool,acquisition_chance,failure_chance,exit_amt,exit_time_period_yrs,potential_TAM,2x_prob_1yr,2x_prob_5yr,10x_prob_1yr,10x_prob_5yr
75,5,false,1,Hotels/Resorts,Consumer Services,47141418,96,2,8,false,26,28,44409541,5,90209179,13,93,20,79
49,15,true,3,Food Chains,Consumer Services,17342037,12,3,4,false,40,20,17318527,5,73829261,57,83,30,22
38,7,true,1,Business Services,Miscellaneous,26223759,52,3,6,true,5,24,84292014,3,54211447,33,42,9,57
65,2,false,2,Major Pharmaceuticals,Health Care,5369181,21,3,3,true,19,17,26485071,5,22913810,92,32,30,28
58,11,false,1,Property-Casualty Insurers,Finance,9937441,64,1,6,false,23,13,18014773,5,53696847,62,45,32,13
64,19,true,1,Marine Transportation,Transportation,12041342,42,4,0,false,15,19,34012321,5,19005362,83,42,17,11
70,5,false,1,Industrial Machinery/Components,Capital Goods,38977980,8,1,7,true,9,20,33610155,3,23168223,10,99,32,66
28,12,false,1,Radio And Television Broadcasting And Communications Equipment,Technology,7015078,94,1,9,true,43,20,83948312,5,63790395,6,62,38,57
63,12,true,1,Medical/Dental Instruments,Health Care,32835182,9,3,10,false,8,14,18783648,3,8903209,75,33,14,9
39,10,true,1,Major Pharmaceuticals,Health Care,2456737,73,1,2,false,41,8,69450325,5,8698469,81,34,24,88
64,4,true,3,Computer peripheral equipment,Technology,11499422,89,4,2,true,57,6,85488163,3,89476229,41,69,28,73
68,13,false,2,n/a,n/a,40461427,48,3,10,false,46,22,67413580,5,7276786,64,93,45,90
25,12,false,1,Savings Institutions,Finance,49541021,19,3,3,true,48,33,98298373,5,90858804,6,36,5,28
20,0,true,2,Major Pharmaceuticals,Health Care,17564044,29,2,5,true,9,23,89897060,4,25653721,45,61,14,71
22,6,true,1,Major Banks,Finance,8641680,58,4,2,false,60,24,74994448,4,81018873,71,52,33,93
72,4,true,3,Telecommunications Equipment,Public Utilities,2380728,19,1,4,false,55,18,2468085,5,16826903,65,33,7,67
73,12,true,2,Major Banks,Finance,49839440,54,4,9,true,3,20,83477298,4,84526938,87,75,18,95
53,11,true,3,n/a,n/a,39302397,66,4,5,true,6,23,11149808,5,58107440,65,47,10,35
58,15,false,3,Major Pharmaceuticals,Health Care,2845266,54,2,4,true,19,2,48331377,5,30153216,4,33,26,45
37,17,false,3,Major Pharmaceuticals,Health Care,45055474,85,1,8,true,18,32,80333351,4,53842334,6,36,7,33
58,7,true,3,Containers/Packaging,Consumer Durables,6451392,41,3,2,false,65,19,3577916,4,86399942,28,63,34,86
69,16,false,2,EDP Services,Technology,9021646,70,1,0,true,63,12,76164688,3,22931933,85,32,22,88
67,11,false,3,Major Pharmaceuticals,Health Care,45055668,13,2,2,true,64,24,19369959,4,90705042,94,37,43,93
51,12,false,1,Business Services,Miscellaneous,33152767,85,1,5,true,25,32,26306630,5,94997754,56,32,18,59
33,12,true,3,Major Pharmaceuticals,Health Care,18090624,6,2,4,false,56,9,55540162,4,11470391,1,69,35,50
30,9,true,2,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,31644181,8,4,2,false,63,32,53531040,4,12085372,75,69,6,34
28,9,true,1,n/a,n/a,45635236,89,1,7,true,53,21,50301387,3,2976541,94,56,43,21
52,15,true,1,Savings Institutions,Finance,2521726,42,4,3,false,22,4,70215442,5,40387134,80,43,24,24
53,7,false,2,Major Banks,Finance,38949147,91,4,6,false,69,20,1775588,4,70596360,27,50,13,56
40,18,true,3,Broadcasting,Consumer Services,24090566,59,2,1,true,35,2,49198686,3,27664045,83,53,34,50
68,18,true,2,Major Pharmaceuticals,Health Care,9037872,20,4,6,true,17,8,10000440,5,86485228,72,94,32,61
48,0,true,3,Business Services,Miscellaneous,45924566,72,4,9,false,50,17,73734165,3,1749659,40,76,26,31
52,18,false,1,Homebuilding,Basic Industries,27798551,68,2,6,true,22,19,47451694,3,49127972,37,63,8,20
40,8,true,1,Restaurants,Consumer Services,17762589,71,1,6,false,61,3,70184860,3,61092682,53,68,37,72
35,11,true,3,Electrical Products,Capital Goods,23092645,83,3,0,true,62,33,52460718,3,6764023,8,43,6,79
30,14,true,2,n/a,n/a,7909392,73,1,2,false,61,9,31880234,4,53530725,32,41,15,85
29,14,false,2,Medical/Dental Instruments,Health Care,30229464,49,1,0,true,45,33,71552824,3,86109857,24,78,21,68
37,2,true,3,Industrial Specialties,Consumer Durables,14861572,41,4,0,true,1,24,88189813,4,81696567,7,89,12,36
65,17,false,1,Broadcasting,Consumer Services,22934981,67,4,10,true,28,19,29106752,3,57968093,38,85,30,42
66,11,false,3,Finance: Consumer Services,Finance,11562216,61,1,2,true,57,2,86464419,3,95542399,11,59,26,47
66,6,false,3,Transportation Services,Consumer Services,16181150,83,4,3,true,61,7,86014741,4,55221254,21,62,29,25
62,18,true,3,n/a,n/a,21891391,22,1,2,false,54,3,72480395,5,23570175,55,67,6,24
56,11,false,2,Department/Specialty Retail Stores,Consumer Services,33888007,76,3,3,true,3,9,84998192,3,28080377,80,40,31,83
30,4,true,2,n/a,n/a,21547486,80,1,8,true,31,26,69771491,3,67040961,70,89,34,81
18,12,false,2,Computer Software: Prepackaged Software,Technology,10706186,39,2,9,false,18,27,89615215,3,71370205,62,35,9,77
72,7,true,2,Natural Gas Distribution,Public Utilities,19308183,66,2,0,false,15,22,21037932,3,22365745,78,61,10,5
53,18,true,1,n/a,n/a,14580586,80,4,2,false,40,22,86118151,5,30260478,53,61,35,64
28,12,true,1,Oil & Gas Production,Energy,22745219,83,2,1,false,14,6,5407837,4,278503,22,59,30,86
35,11,false,1,Power Generation,Public Utilities,270454,63,3,6,false,6,22,1526957,5,90336221,39,86,37,39
21,19,false,1,Medical/Dental Instruments,Health Care,16890419,3,1,8,false,24,32,35709108,4,14486748,34,39,19,41
56,10,false,2,Farming/Seeds/Milling,Consumer Non-Durables,24006647,96,1,2,true,39,25,6060971,5,20541766,5,69,15,92
18,3,false,2,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,24402041,87,3,1,true,15,4,22891427,3,53900665,86,90,5,14
20,16,false,3,n/a,n/a,19260941,78,2,7,true,47,32,5505838,3,76897119,16,79,43,7
28,8,true,1,Telecommunications Equipment,Public Utilities,16162341,81,4,7,false,20,26,3877009,5,64265489,11,68,25,49
36,8,true,3,Oil & Gas Production,Energy,39845489,88,4,10,false,45,3,28641226,4,31691868,54,100,35,70
19,18,false,2,Electric Utilities: Central,Public Utilities,33568864,75,2,6,true,52,4,34104455,5,12916716,3,43,23,29
74,13,true,1,Real Estate Investment Trusts,Consumer Services,36186793,29,1,3,false,4,25,2890460,4,36510583,28,72,21,42
54,7,false,3,Specialty Chemicals,Basic Industries,1189321,56,2,5,false,36,11,32961787,3,67373252,27,43,39,66
59,20,true,1,Electrical Products,Capital Goods,1983840,60,4,9,true,35,12,54847152,5,13090801,12,83,39,59
57,15,true,1,Commercial Banks,Finance,41095047,36,1,1,false,37,4,26966688,5,88013611,22,53,31,62
42,1,true,2,Broadcasting,Consumer Services,43230043,19,2,7,true,66,33,25803917,4,95999901,3,34,40,21
39,12,true,2,Radio And Television Broadcasting And Communications Equipment,Technology,45339113,69,2,1,true,28,26,45720318,3,42611528,19,67,17,87
64,4,false,2,Integrated oil Companies,Energy,42795023,6,2,7,false,63,22,17662602,5,26972308,2,42,45,61
61,6,false,3,Semiconductors,Technology,15041994,38,2,9,false,42,20,43876773,4,79225262,35,70,15,26
41,8,false,2,Major Pharmaceuticals,Health Care,7184345,59,2,9,true,12,22,67488309,4,67785022,48,57,23,16
41,15,false,1,Electronic Components,Technology,39055331,97,1,8,true,30,8,38089976,5,71897839,52,99,18,26
47,13,true,1,Telecommunications Equipment,Public Utilities,28617228,5,2,1,true,15,35,67369867,3,77905890,70,63,6,8
26,9,true,3,Major Banks,Finance,38600143,42,3,1,false,57,16,2671205,4,52578086,33,58,32,16
34,2,true,3,Electronic Components,Capital Goods,13921038,29,4,4,false,32,19,16036802,3,1848547,73,70,34,82
43,17,false,2,n/a,n/a,44635933,61,1,0,false,59,7,43004218,5,85293948,55,94,26,60
62,3,true,3,Steel/Iron Ore,Basic Industries,25330828,11,2,0,false,5,32,85971855,4,60671240,60,42,19,79
72,14,false,1,Computer Software: Prepackaged Software,Technology,18265623,32,4,9,false,47,16,55614667,4,68592646,1,41,42,70
73,20,false,1,"Computer Software: Programming, Data Processing",Technology,43223754,63,1,8,true,48,32,67867626,4,95549348,33,87,16,73
55,6,false,1,Commercial Banks,Finance,7373866,75,2,8,true,19,4,59675567,5,90672550,25,48,27,67
48,20,false,1,Business Services,Finance,2724711,29,2,10,false,69,3,8619448,5,7134594,47,43,18,23
71,7,true,1,Real Estate Investment Trusts,Consumer Services,27295495,76,4,2,true,30,29,90819974,5,69345067,75,47,31,7
45,5,true,2,Telecommunications Equipment,Consumer Services,7565223,86,2,1,true,53,26,91602691,4,87257362,62,55,33,23
73,14,true,3,Major Banks,Finance,8859272,54,3,6,true,15,12,25365115,3,29577556,76,64,39,26
23,16,false,1,Medical/Dental Instruments,Health Care,11705894,51,3,7,false,44,34,79667734,3,8710599,74,30,42,11
40,1,false,3,n/a,n/a,6954580,33,4,9,true,34,22,72449828,5,73637183,25,68,40,17
38,7,false,2,n/a,n/a,22701422,79,4,10,false,51,5,77263651,4,80693315,76,81,11,65
43,13,false,3,Business Services,Finance,13897085,80,1,2,false,31,31,33256876,4,40153755,67,62,31,37
36,20,false,2,n/a,n/a,42404300,44,3,1,true,2,8,60884157,3,88948777,48,93,28,18
62,6,true,1,Major Pharmaceuticals,Health Care,10167084,9,1,4,false,30,11,56390130,4,55274820,21,45,42,74
44,1,true,1,Packaged Foods,Consumer Non-Durables,39939328,23,1,3,false,23,35,28957317,4,42289160,93,34,27,54
51,1,true,2,Real Estate Investment Trusts,Consumer Services,40588223,49,4,2,true,52,18,46507857,5,71397032,26,100,30,23
22,19,false,3,n/a,n/a,350351,10,2,7,false,3,19,7947302,5,7147040,34,42,37,22
29,5,true,1,Major Banks,Finance,14241073,30,4,0,true,31,34,41897761,4,47690670,13,52,41,60
55,19,true,3,Electric Utilities: Central,Public Utilities,25257391,42,2,6,true,6,5,76805245,5,85296418,77,82,45,61
46,4,false,3,Broadcasting,Consumer Services,12173631,34,1,3,false,41,19,89936487,3,66124860,61,64,41,43
66,18,false,1,Electric Utilities: Central,Public Utilities,31610148,65,2,4,false,62,31,42089405,3,3055070,36,96,28,34
49,16,false,3,n/a,n/a,28638760,49,1,2,true,29,21,97974026,5,75610433,12,96,12,94
45,7,false,2,n/a,n/a,46194777,88,2,1,true,63,28,13247691,4,9150564,18,73,27,25
59,18,false,2,Other Specialty Stores,Consumer Services,22110735,20,1,5,true,58,23,23967842,5,20039848,79,42,14,25
69,4,true,2,n/a,n/a,45477882,45,3,6,false,2,19,52291204,4,22901745,27,50,37,59
44,14,false,3,Life Insurance,Finance,21190393,82,2,0,true,43,17,73006262,4,65370569,31,57,20,46
31,20,true,1,n/a,n/a,40262073,82,3,8,true,39,21,88752711,5,15211336,11,63,25,60
40,10,true,1,Property-Casualty Insurers,Finance,33847664,62,2,2,false,65,10,53524521,4,27516166,74,95,37,28
66,6,true,1,Air Freight/Delivery Services,Transportation,2013007,24,1,7,false,27,14,92888815,5,86546401,66,30,23,71
51,20,true,1,Banks,Finance,43179814,33,4,9,false,24,28,50598994,3,57264335,35,52,38,54
64,11,false,2,Telecommunications Equipment,Public Utilities,37053799,4,1,1,false,68,10,49900348,4,74245130,79,100,23,13
72,10,false,3,Major Pharmaceuticals,Health Care,15730255,45,3,4,true,17,23,47923640,3,10814959,42,72,10,75
59,15,false,2,Major Pharmaceuticals,Health Care,10674744,99,2,10,false,32,32,23625861,4,8486064,51,80,33,81
51,18,false,3,Real Estate Investment Trusts,Consumer Services,15091997,89,2,5,true,50,22,25753896,3,78766349,60,64,27,90
34,1,true,3,Semiconductors,Technology,38226955,73,1,10,true,9,20,27312495,4,67129124,14,43,18,88
30,6,true,1,Package Goods/Cosmetics,Consumer Non-Durables,47507663,55,1,4,true,9,3,89092382,3,95330536,83,64,30,8
74,0,true,3,Steel/Iron Ore,Capital Goods,4071193,26,3,0,true,66,12,70332429,3,78631507,4,44,18,16
41,4,true,1,Hospital/Nursing Management,Health Care,36547757,72,1,6,false,4,27,6662769,3,13343072,90,95,26,57
49,6,true,3,Telecommunications Equipment,Public Utilities,32454257,64,3,8,true,24,2,53107431,5,83817198,42,98,34,61
44,11,false,1,Metal Fabrications,Capital Goods,4764558,95,3,4,true,13,19,85367730,3,45796304,3,37,42,95
46,1,false,2,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,45558750,70,3,7,true,37,1,1073214,3,70040980,41,77,7,32
38,13,true,3,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,34008967,85,4,6,false,19,23,29145043,5,10055357,74,69,8,65
46,5,true,2,n/a,n/a,41974823,21,3,4,true,58,35,67425544,3,35396282,2,80,32,67
40,17,true,1,Natural Gas Distribution,Public Utilities,20953090,46,2,6,false,17,34,68783091,5,84303923,84,79,7,57
46,14,true,1,Restaurants,Consumer Services,13821379,36,2,1,true,22,8,78034464,3,6191944,23,59,44,68
64,15,true,2,n/a,n/a,2838196,86,3,8,true,63,13,40502577,4,31170542,68,66,37,76
47,16,false,2,Air Freight/Delivery Services,Transportation,44100625,33,4,7,false,22,15,10374702,5,86086534,12,65,12,64
55,8,true,2,Major Chemicals,Basic Industries,26159884,27,4,2,true,1,18,56494229,5,17065119,69,78,36,8
42,20,true,1,Restaurants,Consumer Services,16221147,72,3,6,false,39,12,14661023,5,79716702,63,50,27,57
42,19,true,3,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,37186677,70,3,6,false,44,8,81731715,3,31604361,37,56,28,58
59,18,true,3,Computer Software: Prepackaged Software,Technology,13182411,27,1,8,true,32,34,31274815,5,67725180,2,93,38,84
30,4,false,3,Marine Transportation,Transportation,15307159,1,2,6,false,69,31,41190733,5,16820567,76,83,20,14
50,11,true,3,Ordnance And Accessories,Capital Goods,12048350,93,2,0,false,39,34,14592403,4,68131519,23,82,45,30
44,15,true,1,Major Banks,Finance,19731663,8,1,9,false,59,23,46151408,5,94056680,49,60,29,54
66,13,false,1,Oil & Gas Production,Energy,43751205,80,3,2,false,69,28,52133746,5,98255595,83,100,24,61
75,18,false,2,n/a,n/a,23255017,3,3,2,true,19,35,48447154,5,64513544,68,43,16,54
63,1,false,2,n/a,n/a,22180579,71,1,6,true,30,17,20693964,4,38491968,17,39,38,73
56,16,false,3,n/a,n/a,44301557,90,1,7,false,4,23,3261814,4,65115447,36,88,24,64
28,14,false,2,n/a,n/a,44978026,90,2,8,true,13,10,86178719,5,58526013,62,66,33,50
41,16,true,1,Natural Gas Distribution,Public Utilities,11581997,50,1,8,false,56,24,71749516,4,72052245,20,53,9,22
37,0,false,1,Medical Specialities,Health Care,31604514,82,1,4,false,38,16,62284736,3,57114352,46,46,6,17
38,5,false,3,Finance/Investors Services,Finance,20540887,93,1,6,true,49,15,34068746,3,75135371,35,51,35,78
71,0,false,1,n/a,n/a,16076826,22,2,10,true,44,32,60407067,4,79409003,23,84,36,52
45,2,false,2,Electrical Products,Capital Goods,20694010,37,4,6,true,48,18,71043328,4,98272127,83,94,19,85
57,15,false,2,Computer peripheral equipment,Technology,32412708,62,4,10,false,49,30,15419206,5,41261096,42,33,7,82
75,10,false,2,Transportation Services,Consumer Services,12607690,74,4,6,true,33,19,22257947,5,36957912,23,57,16,45
39,9,true,2,Industrial Machinery/Components,Capital Goods,43129914,56,4,0,false,41,19,75640014,5,71986458,48,63,32,39
70,3,true,1,n/a,n/a,6596184,86,2,0,true,69,5,17548371,3,40915514,77,86,26,36
24,16,false,1,n/a,n/a,37961312,59,4,0,false,53,29,50786080,3,96998901,74,46,8,73
27,19,false,1,Property-Casualty Insurers,Finance,23830166,97,4,4,false,26,5,41000529,4,13719692,37,68,24,36
22,3,true,3,Semiconductors,Technology,49846816,17,2,7,true,11,3,97767377,5,1379341,84,88,32,25
57,10,false,1,Electric Utilities: Central,Public Utilities,19839352,69,2,4,true,10,8,44740403,5,30965766,79,56,37,86
19,10,false,2,n/a,n/a,47163410,22,2,9,true,66,18,43280173,5,58803669,7,100,7,19
47,16,true,2,Industrial Machinery/Components,Miscellaneous,23362241,63,2,2,true,21,15,14421349,3,60346782,50,73,28,42
21,12,true,3,Oilfield Services/Equipment,Energy,42028854,8,4,7,true,26,4,21088500,5,65773950,23,35,12,84
24,10,true,2,Catalog/Specialty Distribution,Consumer Services,32625725,10,1,8,false,16,33,1744007,4,40735097,92,55,31,15
62,9,true,1,Oil & Gas Production,Energy,15263678,37,2,4,false,70,30,1704189,5,71470553,53,87,42,11
26,4,false,3,Electrical Products,Capital Goods,11297237,59,1,10,true,52,28,4959068,4,49673192,43,37,19,45
73,4,true,1,Savings Institutions,Finance,11782277,28,1,6,false,33,35,45101990,4,79863451,73,36,32,85
36,6,true,1,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Basic Industries,20728477,88,1,3,true,19,5,76770230,3,31430809,91,94,45,6
62,15,true,2,Major Pharmaceuticals,Health Care,17428029,70,4,6,false,67,19,34126740,5,81200987,63,36,13,57
74,17,false,1,Real Estate Investment Trusts,Consumer Services,13391102,72,2,2,true,11,34,27837299,4,31388791,84,33,5,77
18,3,false,2,Forest Products,Basic Industries,34116390,93,4,7,true,66,26,4020938,3,94896092,5,37,20,81
58,14,true,2,Industrial Machinery/Components,Technology,45234195,64,1,4,false,16,1,76187754,5,28667219,13,46,34,84
27,3,true,1,Major Banks,Finance,35109681,56,1,1,true,62,29,61696899,4,81593277,44,92,35,61
69,0,true,1,Computer Software: Prepackaged Software,Technology,18744311,73,1,9,false,7,11,57143441,3,61064133,8,99,31,12
22,15,true,1,Major Pharmaceuticals,Health Care,24670751,12,3,8,false,5,11,59154531,5,905240,5,59,18,53
47,17,true,1,Business Services,Finance,14025143,2,1,0,false,64,13,42604486,3,61726286,61,51,29,83
25,7,true,1,Miscellaneous manufacturing industries,Consumer Durables,23716908,50,2,6,false,51,33,29413324,5,51924850,29,38,10,79
36,12,false,2,Oil & Gas Production,Energy,3108583,55,2,6,true,61,30,28334629,4,54284942,30,47,38,25
20,0,false,1,Packaged Foods,Consumer Non-Durables,8595611,5,1,10,false,38,2,92943830,5,34267975,38,42,15,79
24,1,true,2,Television Services,Consumer Services,32847617,53,4,1,false,35,4,82517294,5,36342319,24,50,11,72
19,0,false,3,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,16282015,80,1,1,true,37,19,66947258,4,38350589,49,59,14,57
60,7,true,3,n/a,n/a,10904277,85,1,5,true,22,19,84511124,3,86095239,8,43,27,21
33,19,true,2,n/a,n/a,25336191,40,1,7,true,6,33,52748281,4,13051432,37,58,11,45
18,2,true,2,n/a,n/a,11591854,34,3,10,true,25,21,67122113,5,94895774,82,41,39,10
42,9,true,3,EDP Services,Technology,10836969,10,3,8,false,7,5,99598517,4,30064416,5,77,44,46
58,7,true,3,Apparel,Consumer Non-Durables,19158164,2,3,8,false,35,30,85198490,3,42684407,15,48,43,11
50,2,false,2,Real Estate,Finance,27477691,76,4,2,true,68,11,91871398,4,59148063,7,72,15,31
20,17,false,1,Accident &Health Insurance,Finance,44681349,38,3,0,true,23,24,33075084,5,68513323,31,30,40,49
25,15,false,3,n/a,n/a,26376207,59,3,1,true,14,3,54577654,3,27184089,6,97,33,76
33,0,true,1,n/a,n/a,37432216,58,3,5,false,32,30,13586631,4,36497943,68,100,31,31
55,1,true,3,n/a,n/a,15004000,72,2,0,true,62,16,76170379,4,10986427,82,40,27,20
56,15,false,3,Telecommunications Equipment,Public Utilities,43879214,1,2,5,false,42,11,26666254,5,42340376,63,84,41,79
74,8,true,3,Shoe Manufacturing,Consumer Non-Durables,11304533,13,1,1,false,22,7,43168651,4,24206007,80,38,21,14
46,17,true,1,Industrial Machinery/Components,Technology,17187201,69,1,7,true,9,4,11608216,4,76240436,41,100,44,21
46,13,true,2,Electric Utilities: Central,Public Utilities,48799200,87,4,6,true,70,14,75925552,5,40290976,70,74,39,48
66,12,true,1,Agricultural Chemicals,Basic Industries,5007744,53,4,0,true,27,28,9164813,5,84468747,8,68,45,45
31,6,true,3,Investment Managers,Finance,28535257,50,3,6,true,28,10,72656521,5,73945481,60,36,43,25
37,11,false,1,Major Chemicals,Basic Industries,25085303,16,1,1,true,3,2,24789842,4,67542581,81,47,35,63
54,5,true,1,Railroads,Capital Goods,31495633,53,3,3,true,42,14,20201187,4,31441625,53,52,31,9
31,6,true,1,Oil & Gas Production,Public Utilities,35500617,31,4,7,true,11,1,81487837,5,65402806,18,46,26,88
24,1,false,3,Banks,Finance,3885686,96,1,8,true,55,28,45427319,4,27150690,95,40,7,88
23,10,true,2,Real Estate Investment Trusts,Consumer Services,18342365,23,4,7,false,38,23,90474693,5,1218416,6,55,37,33
51,11,true,2,n/a,n/a,15475801,11,1,2,false,15,5,8188039,4,4784971,21,60,31,61
37,12,true,3,RETAIL: Building Materials,Consumer Services,606620,77,4,0,true,49,33,57187677,5,8633042,48,75,14,78
61,10,true,3,Business Services,Miscellaneous,26442727,9,3,8,true,45,4,82690487,5,87506574,33,93,10,42
47,0,true,1,Consumer Electronics/Appliances,Consumer Durables,5319994,19,2,5,true,57,9,68845416,4,72543258,31,80,24,12
18,9,false,2,EDP Services,Technology,17609471,97,1,5,true,35,7,15892255,5,58670919,18,62,5,20
51,14,false,2,Investment Bankers/Brokers/Service,Finance,9235710,51,3,9,true,9,29,4921943,3,2944714,56,57,36,33
70,20,false,1,Real Estate Investment Trusts,Consumer Services,4992924,36,4,10,false,69,23,2029478,3,61553604,88,30,30,10
40,13,false,1,Major Pharmaceuticals,Health Care,13893175,81,3,0,false,56,22,69699512,5,50101067,32,30,31,84
60,3,false,1,Major Chemicals,Basic Industries,11547290,12,4,8,true,54,11,87064860,3,52927528,7,60,40,31
32,8,false,1,n/a,n/a,31278479,7,4,6,true,12,12,86148907,5,89311339,51,43,10,31
42,12,true,2,Medical/Dental Instruments,Health Care,44260015,50,2,10,false,55,21,13633470,5,77513580,24,66,38,48
35,4,false,1,Major Banks,Finance,34158561,86,4,10,true,26,8,62315517,4,94282519,29,68,41,5
61,0,false,1,Telecommunications Equipment,Public Utilities,41351512,97,3,3,true,34,8,83185477,4,68474624,80,34,16,7
58,3,true,2,Property-Casualty Insurers,Finance,12513479,83,1,8,true,31,12,36983881,3,29703458,30,75,9,61
38,20,false,2,Major Chemicals,Basic Industries,43709626,39,2,0,false,29,13,10261805,5,29813615,15,57,24,86
62,4,false,2,Packaged Foods,Consumer Non-Durables,13407098,16,4,9,false,50,28,93898401,4,90451500,38,64,18,68
73,13,true,1,Real Estate Investment Trusts,Consumer Services,40071748,64,4,8,true,36,12,90221382,5,66255545,41,61,44,5
34,5,true,2,Television Services,Consumer Services,21713173,52,2,2,false,23,30,33915311,3,54455352,59,76,29,12
37,18,true,2,Major Pharmaceuticals,Health Care,47620588,31,3,8,true,51,28,50770521,5,52143851,17,54,43,87
51,12,true,1,Office Equipment/Supplies/Services,Consumer Durables,42513851,85,2,0,true,56,25,70677225,3,1832267,48,77,45,59
32,5,false,3,Beverages (Production/Distribution),Consumer Non-Durables,24619055,75,1,7,false,21,23,27955339,3,58268477,48,94,36,60
49,16,true,2,Industrial Specialties,Capital Goods,43070930,82,4,4,true,15,21,48253569,5,44840440,70,73,13,92
43,1,true,3,Major Banks,Finance,27052458,66,2,7,false,13,34,73041507,4,72060614,27,80,30,71
75,18,false,1,Savings Institutions,Finance,32898528,11,1,0,false,53,17,78647776,5,26279801,39,69,32,69
25,7,true,2,Industrial Machinery/Components,Capital Goods,2446723,28,3,4,false,34,30,8431152,4,63327620,35,84,32,22
35,3,true,2,n/a,n/a,34633306,79,4,3,false,46,19,70232763,3,97859734,37,62,22,78
65,5,true,1,Integrated oil Companies,Energy,30969204,71,2,5,false,25,30,18203386,5,58320071,60,45,45,69
44,4,false,3,Major Banks,Finance,48607670,13,1,4,false,64,35,78837272,5,24231599,41,66,25,56
75,3,false,2,EDP Services,Technology,29790640,97,1,5,false,48,13,77490874,4,27333141,83,49,26,59
66,12,false,1,Recreational Products/Toys,Consumer Non-Durables,11592369,6,1,4,false,40,12,66923946,5,96482673,62,46,6,72
28,9,true,3,Hospital/Nursing Management,Health Care,6752702,58,1,2,true,48,20,46091775,4,38621474,49,69,6,83
22,9,false,1,Telecommunications Equipment,Public Utilities,9774932,46,4,2,false,29,6,14555171,3,65031294,92,71,40,65
61,10,true,2,Other Consumer Services,Consumer Services,22745723,18,2,8,false,3,19,57831062,4,34821497,68,70,5,44
55,18,false,3,Metal Fabrications,Capital Goods,39262917,73,1,6,false,29,9,63928783,3,32481118,50,42,24,61
25,17,false,3,Finance: Consumer Services,Finance,48659654,55,3,7,false,52,27,86704157,5,68534242,33,61,44,5
49,7,false,2,RETAIL: Building Materials,Consumer Services,31691974,30,3,9,true,52,12,41128424,3,23652736,89,32,23,19
74,5,false,2,n/a,n/a,17052867,22,2,5,false,8,35,82656558,3,38055481,75,89,11,79
24,1,true,2,EDP Services,Technology,41845286,45,2,5,true,53,29,76910288,3,52100461,27,31,42,83
25,4,false,1,Major Banks,Finance,1078673,44,2,10,true,40,30,8102181,4,8478847,17,78,21,17
46,2,false,1,n/a,n/a,6599739,45,2,7,false,46,9,32473222,5,90269145,90,52,19,39
59,3,false,3,Major Banks,Finance,40358281,28,1,7,true,69,24,44335105,4,39847323,52,35,37,34
45,15,true,2,EDP Services,Technology,24024625,70,4,0,true,54,4,58455970,3,71511675,33,84,34,64
59,12,true,3,Electrical Products,Consumer Durables,16739901,50,4,2,false,6,5,60814838,4,87005373,73,50,8,7
39,19,true,2,Other Specialty Stores,Consumer Services,24115581,36,4,10,true,13,27,41156026,4,11518868,11,44,16,54
70,8,false,2,Major Pharmaceuticals,Health Care,25678923,80,2,9,true,63,31,51530190,5,47625838,73,92,43,90
43,9,true,3,n/a,n/a,40852210,36,1,9,true,49,18,37615186,3,89534097,64,49,11,64
33,10,false,1,Finance: Consumer Services,Finance,43580518,49,2,7,true,63,35,23341980,5,50261991,52,71,17,30
19,8,true,3,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,29516841,60,4,4,false,66,24,24990189,3,35302650,43,53,45,11
34,4,true,2,n/a,n/a,35713789,8,1,2,true,69,34,82617645,4,84148317,87,50,20,54
34,17,false,3,Recreational Products/Toys,Consumer Non-Durables,10045585,67,4,2,false,7,27,99392962,3,68162109,63,58,31,80
66,16,false,2,Miscellaneous manufacturing industries,Consumer Durables,10907477,83,1,2,true,68,31,37843982,5,90068144,33,35,32,10
25,12,false,3,Real Estate,Finance,36197850,72,2,10,true,63,32,54168444,5,80887660,63,92,34,64
29,2,false,3,n/a,n/a,22101132,73,3,7,true,66,3,3117414,3,25617359,87,76,22,89
21,3,true,1,n/a,n/a,8144919,70,4,4,true,39,34,31509353,5,42076041,3,61,26,80
65,12,true,1,Real Estate,Finance,6191935,14,4,6,true,1,4,73121466,5,57531376,71,34,17,65
72,7,false,1,Clothing/Shoe/Accessory Stores,Consumer Services,8698837,45,1,9,true,61,17,65358574,3,91201031,60,72,23,52
57,4,false,1,n/a,n/a,10809280,63,3,2,true,20,1,92955983,5,67548355,59,30,44,8
34,4,true,1,Real Estate Investment Trusts,Consumer Services,10265337,40,4,1,true,24,25,15598589,5,56363471,59,34,16,74
30,14,true,2,Farming/Seeds/Milling,Consumer Services,23868196,36,4,1,false,59,33,70965670,5,90940378,53,70,35,35
